,locality,price,flat_type,area,url,image,lat,lon
8411,Praha 5 - Radotín,12000,3+kk,38,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-radotin-vypadova/2207031372,"https://d18-a.sdn.cz/d_18/c_img_qA_E/nCTUX1iX5CNPfpBeWOGemwup/e70c.jpeg?fl=res,400,300,3|shr,,20|jpg,90",49.9896856896,14.3707383104
8412,Praha 8 - Dolní Chabry,26000,4+kk,135,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-dolni-chabry-k-beranovu/2460435276,"https://d18-a.sdn.cz/d_18/c_img_qB_B/nCTUX1iX5CFdAHBR4WGmLCrw/9e9a.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.141842689600004,14.4453433104
8413,Praha 9 - Vysočany,18000,3+kk,36,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-vysocany-hindlova/1314792268,"https://d18-a.sdn.cz/d_18/c_img_of_C/nPadKnN9M1ClbyQU1E73DZc/6638.png?fl=res,400,300,3|shr,,20|jpg,90",50.113662689600005,14.518836310400001
8414,Praha 8 - Kobylisy,13000,3+1,38,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-kobylisy-vrsni/3903627340,"https://d18-a.sdn.cz/d_18/c_img_qA_E/kcHp2YdDtBwNESBYbAGelhNB/7310.png?fl=res,400,300,3|shr,,20|jpg,90",50.127418689600006,14.4517273104
8415,Praha 7 - Holešovice,16000,2+kk,45,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-holesovice-v-haji/514629708,"https://d18-a.sdn.cz/d_18/c_img_qB_B/nCTUX1iX5CGpNZBR67Gmp3eb/4c3a.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.1045456896,14.451361310400001
8416,Praha 7 - Holešovice,15000,1+kk,22,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-holesovice-vrbenskeho/2339872844,"https://d18-a.sdn.cz/d_18/c_img_qB_A/nCTUX1iX5bIUBBOgMGhsNVL/12a2.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.111343689600005,14.443886310400002
8417,Praha 5 - Stodůlky,11000,2+kk,26,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-stodulky-heranova/4163350604,"https://d18-a.sdn.cz/d_18/c_img_qB_A/nCTUX1iX5CGpNZBN1nGihXJz/67fe.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0474246896,14.3111983104
8418,Praha 4 - Krč,38000,5+kk,81,https://www.sreality.cz/detail/pronajem/byt/5+kk/praha-krc-u-krcske-vodarny/4108522316,"https://d18-a.sdn.cz/d_18/c_img_qA_E/nCTUX1iX5CGpNZBHZQGdSjqH/02c7.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.043155689600006,14.4451863104
8419,Praha 6 - Dejvice,19000,2+kk,36,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-dejvice-lindleyova/2214633548,"https://d18-a.sdn.cz/d_18/c_img_qB_A/nCTUX1iX5CDciVBjHKGhcq3w/0158.png?fl=res,400,300,3|shr,,20|jpg,90",50.1136436896,14.3883333104
8420,Praha 3 - Žižkov,23000,3+kk,81,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-zizkov-kubelikova/130700108,"https://d18-a.sdn.cz/d_18/c_img_qB_B/nCTUX1iX5Do9kXBOMbGjKz2U/bddc.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0843926896,14.446849310400001
8421,Praha 3 - Žižkov,17000,2+kk,45,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-zizkov-kubelikova/2430026572,"https://d18-a.sdn.cz/d_18/c_img_qB_A/kcHp2YdDtEDuRmGlsGh5e7X/97f5.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0843926896,14.446849310400001
8422,Praha 1 - Nové Město,31000,4+kk,72,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-nove-mesto-truhlarska/2099290188,"https://d18-a.sdn.cz/d_18/c_img_qB_A/kcHp2YdDtDgLT0BCTMGhbgvv/8bef.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.091919689600005,14.4266413104
8423,Praha 5 - Smíchov,32000,2+kk,35,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-smichov-holeckova/1399763020,"https://d18-a.sdn.cz/d_18/c_img_qA_B/kcHp2YdDtEDuRmpyiGTXisk/63ac.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.075756689600006,14.3914473104
8424,Praha 4 - Kunratice,13000,2+kk,33,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-kunratice-muskova/107782220,"https://d18-a.sdn.cz/d_18/c_img_qB_C/kcHp2YdDtzYqGBJubGqJCi3/080b.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0220536896,14.465251310400001
8425,Praha 9 - Libeň,14000,3+kk,31,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-liben-drahobejlova/1377869900,"https://d18-a.sdn.cz/d_18/c_img_qB_B/kcHp2YdDtDrxR2BGHyGmn6zP/da09.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.108658689600006,14.490028310400001
8426,Praha 4 - Háje,26000,3+kk,54,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-haje-loosova/539009100,"https://d18-a.sdn.cz/d_18/c_img_qB_A/kcHp2YdDtEDuRmFydGhbUyF/9efd.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0268176896,14.5258793104
8427,Praha 1 - Nové Město,31000,3+kk,72,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-nove-mesto-truhlarska/2703269964,"https://d18-a.sdn.cz/d_18/c_img_qB_B/kcHp2YdDtBwNESBhkzGmLnIW/6860.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0925336896,14.4278663104
8428,Praha 10 - Vinohrady,11000,2+kk,28,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vinohrady-hradesinska/3574833228,"https://d18-a.sdn.cz/d_18/c_img_qA_E/nCTUX1iX5CFdAHBJZqGfAKpy/94d6.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.075996689600004,14.454862310400001
8429,Praha 4 - Nusle,8000,1+kk,16,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-nusle-u-gymnazia/1193320524,"https://d18-a.sdn.cz/d_18/c_img_qB_A/nCTUX1iX5CDciVBjGtGhbLgL/97bf.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0619506896,14.429880310400002
8430,Praha 5 - Zličín,13000,2+kk,34,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-zlicin-sazovicka/1971606348,"https://d18-a.sdn.cz/d_18/c_img_qA_E/nCTUX1iX5BWLrlBJEQGfF65h/4fb3.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.059025689600006,14.279417310400001
8431,Praha 10 - Strašnice,11000,other,14,https://www.sreality.cz/detail/pronajem/byt/14/praha-strasnice-u-krbu/2991628364,"https://d18-a.sdn.cz/d_18/c_img_qB_A/nCTUX1iX5BWZuTBL7IGhalbK/a6c3.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.084579689600005,14.4882283104
8432,Praha 10 - Strašnice,10000,other,11,https://www.sreality.cz/detail/pronajem/byt/11/praha-strasnice-u-krbu/2689638476,"https://d18-a.sdn.cz/d_18/c_img_qB_A/nCTUX1iX5Do9kXBL6mGhabPA/013f.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.084579689600005,14.4882283104
8433,Praha 5 - Smíchov,26000,3+kk,57,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-smichov-pod-devinem/1529901900,"https://d18-a.sdn.cz/d_18/c_img_qB_C/kcHp2YdDtEBMvIBE2oGn9yRX/7c92.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0591736896,14.4016963104
8434,Praha 5 - Smíchov,23000,3+kk,79,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-smichov-jindricha-plachty/3708985420,"https://d18-a.sdn.cz/d_18/c_img_qB_C/kcHp2YdDtCDcb5H0hGoAKsa/8f2f.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0725026896,14.4054363104
8435,Praha 6 - Břevnov,53000,4+kk,71,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-brevnov-radimova/2422227788,"https://d18-a.sdn.cz/d_18/c_img_p9_D/kcHp2YdDtBwNESRRKGM5R1b/2a1c.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0895236896,14.373395310400001
8436,Praha 3 - Žižkov,11000,1+1,23,https://www.sreality.cz/detail/pronajem/byt/1+1/praha-zizkov-vita-nejedleho/2930028620,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5Do9kXBTIDGoADqL/cd48.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.085483689600004,14.4471543104
8437,Praha 9 - Vysočany,11000,1+kk,20,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-vysocany-gerstelova/2453708876,"https://d18-a.sdn.cz/d_18/c_img_qB_A/nCTUX1iX5DwDWzBjqyGhaDEz/026b.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.105366689600004,14.505447310400001
8438,Praha 3 - Žižkov,13000,1+1,20,https://www.sreality.cz/detail/pronajem/byt/1+1/praha-zizkov-jeronymova/1447075916,"https://d18-a.sdn.cz/d_18/c_img_qB_A/nCTUX1iX5CGpNZBMmfGhZuWy/a6af.png?fl=res,400,300,3|shr,,20|jpg,90",50.088573689600004,14.4462943104
8439,Praha 10 - Hostivař,10000,1+kk,19,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-hostivar-zaveska/4131430476,"https://d18-a.sdn.cz/d_18/c_img_qB_A/kcHp2YdDtDgLT0BCSlGhZt5f/13b0.png?fl=res,400,300,3|shr,,20|jpg,90",50.056118689600005,14.5184793104
8440,Praha 4 - Michle,16000,3+kk,36,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-michle-trnavska/3611336780,"https://d18-a.sdn.cz/d_18/c_img_qB_C/kcHp2YdDtBwNESBk6QGpk7ZY/1fcc.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0509416896,14.4772693104
8441,Praha 5 - Košíře,19000,3+kk,52,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-kosire-musilkova/494277452,"https://d18-a.sdn.cz/d_18/c_img_p8_C/nPVpfd5QLLBPLz5GkOF3tYtU/1b48.png?fl=res,400,300,3|shr,,20|jpg,90",50.0695266896,14.366785310400001
8442,Praha 3 - Žižkov,18000,2+kk,29,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-zizkov-kubelikova/1700962380,"https://d18-a.sdn.cz/d_18/c_img_qB_C/kcHp2YdDtDrxR2BG7rGnSLpv/17d7.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0843506896,14.448429310400002
8443,Praha 7 - Holešovice,14000,2+kk,28,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-holesovice-tusarova/3983581260,"https://d18-a.sdn.cz/d_18/c_img_qB_A/kcHp2YdDtCJexHEH2GhZVt8/1b32.png?fl=res,400,300,3|shr,,20|jpg,90",50.1038366896,14.450824310400002
8444,Praha 7 - Holešovice,11000,2+kk,25,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-holesovice-veletrzni/383144780,"https://d18-a.sdn.cz/d_18/c_img_qB_A/kcHp2YdDtCJexHCEAGfswpU/ac2d.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.1045426896,14.4342943104
8445,Praha 9 - Vysočany,11000,1+kk,20,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-vysocany-gerstelova/3963727948,"https://d18-a.sdn.cz/d_18/c_img_qB_A/nCTUX1iX5DwDWzBjqQGhYeSo/bc04.png?fl=res,400,300,3|shr,,20|jpg,90",50.1052016896,14.505140310400002
8446,Praha 5 - Košíře,11000,1+kk,25,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-kosire-starokosirska/1231069260,"https://d18-a.sdn.cz/d_18/c_img_qB_A/nCTUX1iX5CFdAHBMtWGhYsf0/fded.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.073223689600006,14.384031310400001
8447,Praha 3 - Vinohrady,11000,2+kk,23,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vinohrady-kourimska/3747651660,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5CFdAHBU9XGpiCCb/e6ec.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0794756896,14.468343310400002
8448,Praha 2 - Vinohrady,38000,4+kk,101,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-vinohrady-havlickovy-sady/2954363724,"https://d18-a.sdn.cz/d_18/c_img_p7_A/kOzkBkwYBTqAqfMrcFbD49m/ee58.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0728036896,14.442114310400001
8449,Praha 10,13000,2+1,32,https://www.sreality.cz/detail/pronajem/byt/2+1/praha--nad-uzlabinou/2375131212,"https://d18-a.sdn.cz/d_18/c_img_qB_A/kcHp2YdDtEDuRmFt7GhXwNc/72a4.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.082660689600004,14.494443310400001
8450,Praha 5 - Košíře,14000,2+kk,27,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-kosire-starokosirska/4136738892,"https://d18-a.sdn.cz/d_18/c_img_qB_A/nCTUX1iX5CoHumBMXoGhXi24/606d.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0731696896,14.384199310400001
8451,Praha 10 - Záběhlice,14000,2+kk,36,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-zabehlice-na-lavce/2072092748,"https://d18-a.sdn.cz/d_18/c_img_qB_A/kcHp2YdDtEBMvIBBF3Gij3hJ/2c31.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.057922689600005,14.4817983104
8452,Praha 4 - Kunratice,14000,3+kk,40,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-kunratice-merhoutova/3315511372,"https://d18-a.sdn.cz/d_18/c_img_qA_B/nCTUX1iX5CFdAHomCGT42DJ/0dad.png?fl=res,400,300,3|shr,,20|jpg,90",50.022693689600004,14.464816310400002
8453,Praha 3 - Žižkov,25000,2+kk,40,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-zizkov-u-viktorie/1601351756,"https://d18-a.sdn.cz/d_18/c_img_qA_C/nCTUX1iX5CGpNZxynGV0Zzu/87b1.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.086586689600004,14.443338310400001
8454,Praha 9 - Kyje,9000,2+kk,26,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-kyje-slavatova/347185228,"https://d18-a.sdn.cz/d_18/c_img_qB_A/kcHp2YdDtDrxR2BCdDGhVKtg/5ddb.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0875816896,14.551567310400001
8455,Praha 3 - Žižkov,15000,3+kk,41,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-zizkov-na-viktorce/396468300,"https://d18-a.sdn.cz/d_18/c_img_qB_A/kcHp2YdDtCJexHEF0GhT0gw/ada7.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0881356896,14.4804813104
8456,Praha 9 - Vysočany,10000,2+kk,35,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vysocany-kabesova/2275516492,"https://d18-a.sdn.cz/d_18/c_img_qB_A/kcHp2YdDtBM3KVBBN2GhT7Ce/1b66.png?fl=res,400,300,3|shr,,20|jpg,90",50.1057166896,14.5061363104
8457,Praha 5 - Košíře,16000,3+kk,50,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-kosire-na-popelce/2614206540,"https://d18-a.sdn.cz/d_18/c_img_qB_A/kcHp2YdDtEDuRmFqJGhSFKS/a66a.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0713576896,14.3829423104
8458,Praha 9 - Vinoř,14000,3+kk,42,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-vinor-uherska/127681356,"https://d18-a.sdn.cz/d_18/c_img_qB_A/kcHp2YdDtEDuRmFqAGhRmJm/faa0.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.1451536896,14.5745703104
8459,Praha 2 - Vyšehrad,10000,1+kk,19,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-vysehrad-svobodova/1129222220,"https://d18-a.sdn.cz/d_18/c_img_qB_C/kcHp2YdDtDgLT0BGeSGm2ZL7/8866.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0699126896,14.4160343104
8460,Praha 5 - Košíře,12000,2+kk,38,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-kosire-brozikova/3304296524,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5BWLrlBU9pGpkBdp/3580.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0736276896,14.386205310400001
8461,Praha 9 - Hloubětín,10000,1+kk,20,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-hloubetin-podebradska/3385757772,"https://d18-a.sdn.cz/d_18/c_img_qB_C/kcHp2YdDtBRc2UIJxGnQfsR/76bd.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.106331689600005,14.5261663104
8462,Praha 6 - Veleslavín,22000,3+1,63,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-veleslavin-krenova/700555340,"https://d18-a.sdn.cz/d_18/c_img_qB_A/nCTUX1iX5BWZuTBLozGhFVZY/c63c.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.091511689600004,14.3417403104
8463,Praha 10 - Vršovice,15000,2+kk,29,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vrsovice-samova/314679372,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5BWZuTBRTEGm6wob/6d26.png?fl=res,400,300,3|shr,,20|jpg,90",50.069008689600004,14.4488483104
8464,Praha 1 - Nové Město,29000,4+kk,56,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-nove-mesto-pstrossova/3351355468,"https://d18-a.sdn.cz/d_18/c_img_qB_A/kcHp2YdDtzYqGBCxNGhDbVN/9ebe.png?fl=res,400,300,3|shr,,20|jpg,90",50.081005689600005,14.413878310400001
8465,Praha 10 - Záběhlice,9000,1+1,21,https://www.sreality.cz/detail/pronajem/byt/1+1/praha-zabehlice-zvonkova/2867961932,"https://d18-a.sdn.cz/d_18/c_img_qB_A/kcHp2YdDtDrxR2BCRTGhDJUt/7ddd.png?fl=res,400,300,3|shr,,20|jpg,90",50.0568886896,14.5041783104
8466,Praha 5 - Smíchov,26000,2+kk,36,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-smichov-holeckova/43864908,"https://d18-a.sdn.cz/d_18/c_img_qA_E/kcHp2YdDtDgLT08XVGd3m7o/20a5.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.075756689600006,14.391448310400001
8467,Praha 10 - Uhříněves,14000,2+kk,29,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-uhrineves-karla-guta/1022468172,"https://d18-a.sdn.cz/d_18/c_img_qB_A/nCTUX1iX5CoHumBMCFGhCRw3/bf28.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0324906896,14.592047310400002
8468,Praha 5 - Slivenec,9000,2+kk,28,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-slivenec-pod-rybnikem/3337723980,"https://d18-a.sdn.cz/d_18/c_img_qB_A/nCTUX1iX5CNPfpBjj0GhALqD/a494.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.021770689600004,14.3542703104
8469,Praha 9 - Čakovice,22000,4+kk,68,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-cakovice-tryskovicka/513430348,"https://d18-a.sdn.cz/d_18/c_img_qB_A/kcHp2YdDtBRc2UDaaGg9P3X/bbd0.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.1577496896,14.512914310400001
8470,Praha 5 - Hlubočepy,14000,2+kk,31,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-hlubocepy-benesova/2883425100,"https://d18-a.sdn.cz/d_18/c_img_ob_B/nPvP7Dwxi2b8GuBmdDsNVKr/2244.png?fl=res,400,300,3|shr,,20|jpg,90",50.030266689600005,14.362451310400001
8471,Praha 4,28000,3+kk,56,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha--prochazkova/3104916300,"https://d18-a.sdn.cz/d_18/c_img_p9_D/nCTUX1iX5CNPfpQd4GMazOL/e012.png?fl=res,400,300,3|shr,,20|jpg,90",50.058628689600006,14.4270213104
8472,Praha 5 - Smíchov,10000,1+kk,19,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-smichov-na-brezince/1826725964,"https://d18-a.sdn.cz/d_18/c_img_qB_A/nCTUX1iX5CFdAHBMIeGg7io8/9c4a.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.068329689600006,14.3932053104
8473,Praha 1 - Nové Město,15000,1+1,20,https://www.sreality.cz/detail/pronajem/byt/1+1/praha-nove-mesto-ruzova/1306632268,"https://d18-a.sdn.cz/d_18/c_img_qB_A/nCTUX1iX5CGpNZBMKfGg7NSv/4682.png?fl=res,400,300,3|shr,,20|jpg,90",50.085567689600005,14.428337310400002
8474,Praha 4,9000,1+kk,23,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha--modranska/1895931980,"https://d18-a.sdn.cz/d_18/c_img_qB_A/kcHp2YdDtDgLT0BBujGgySPd/ceba.png?fl=res,400,300,3|shr,,20|jpg,90",50.0302166896,14.4025313104
8475,Praha 10 - Hostivař,16000,3+kk,40,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-hostivar-hornomecholupska/513295180,"https://d18-a.sdn.cz/d_18/c_img_p9_D/nCTUX1iX5CGpNZHK2GIXl3u/7901.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0500336896,14.542115310400002
8476,Praha 3 - Vinohrady,15000,2+1,32,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-vinohrady-sobeslavska/1433514060,"https://d18-a.sdn.cz/d_18/c_img_qB_A/nCTUX1iX5BWLrlBMLyGhXDZx/9dbd.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0793386896,14.4728313104
8477,Praha 2 - Nusle,41000,4+kk,67,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-nusle-/1888502604,"https://d18-a.sdn.cz/d_18/c_img_p9_E/kcHp2YdDtBM3KVMRkGNKv28/d394.png?fl=res,400,300,3|shr,,20|jpg,90",50.0587846896,14.4400173104
8478,Praha 9 - Libeň,12000,2+kk,19,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-liben-ceskomoravska/3146474316,"https://d18-a.sdn.cz/d_18/c_img_qA_A/kcHp2YdDtBwNESTEOGORwsv/db6d.png?fl=res,400,300,3|shr,,20|jpg,90",50.105999689600004,14.484059310400001
8479,Praha 9 - Libeň,15000,3+1,47,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-liben-sokolovska/487759948,"https://d18-a.sdn.cz/d_18/c_img_qA_F/kcHp2YdDtEBMvI748GfUhTl/b364.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.1079406896,14.4846393104
8480,Praha 2 - Nusle,10000,1+kk,17,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-nusle-slavojova/683651148,"https://d18-a.sdn.cz/d_18/c_img_qA_B/kcHp2YdDtDrxR2ffHGTVOlX/9dbe.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0662766896,14.422679310400001
8481,Praha 4 - Podolí,10000,1+kk,22,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-podoli-k-sidlisti/1002680396,"https://d18-a.sdn.cz/d_18/c_img_qA_C/kcHp2YdDtBRc2UeamGVvDe2/a90d.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0496186896,14.427711310400001
8482,Praha 5 - Radotín,17000,3+1,68,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-radotin-dehtinska/1987096652,"https://d18-a.sdn.cz/d_18/c_img_qB_C/kcHp2YdDtBRc2UJtYGpj7bH/b2c3.png?fl=res,400,300,3|shr,,20|jpg,90",49.9794466896,14.3450273104
8483,Praha 10,8000,1+kk,20,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha--pocernicka/3027345484,"https://d18-a.sdn.cz/d_18/c_img_qB_A/nCTUX1iX5CGpNZBLFQGgK1zd/7607.png?fl=res,400,300,3|shr,,20|jpg,90",50.0833516896,14.494072310400002
8484,Praha 3 - Vinohrady,29000,2+kk,95,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vinohrady-namesti-jiriho-z-podebrad/2439094348,"https://d18-a.sdn.cz/d_18/c_img_qB_A/kcHp2YdDtDrxR2BA1aGgFn8l/102b.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.080532689600005,14.448266310400001
8485,Praha 5 - Smíchov,24000,4+kk,70,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-smichov-storkanova/694464588,"https://d18-a.sdn.cz/d_18/c_img_qB_C/kcHp2YdDtzYqGBJXpGpmbYi/ded8.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.062645689600004,14.3885613104
8486,Praha 10 - Hostivař,11000,2+kk,18,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-hostivar-u-tovaren/2828181580,"https://d18-a.sdn.cz/d_18/c_img_qB_B/nCTUX1iX5CNPfpBnogGjrZ2F/9573.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.058513689600005,14.534183310400001
8487,Praha 9 - Horní Počernice,13000,2+kk,41,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-horni-pocernice-chodovicka/764584012,"https://d18-a.sdn.cz/d_18/c_img_qB_A/kcHp2YdDtBRc2UCnSGf3o8d/9d62.png?fl=res,400,300,3|shr,,20|jpg,90",50.1150826896,14.615977310400002
8488,Praha 9,13000,2+kk,40,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha--slevacska/1962520652,"https://d18-a.sdn.cz/d_18/c_img_qA_B/kcHp2YdDtCJexHadOGSNgql/6fde.png?fl=res,400,300,3|shr,,20|jpg,90",50.1053506896,14.5474383104
8489,Praha 8 - Troja,13000,2+kk,25,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-troja-hnezdenska/1670553676,"https://d18-a.sdn.cz/d_18/c_img_qB_A/nCTUX1iX5bIUBBMMdGf28Zv/04d4.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.1288416896,14.4214433104
8490,Praha 7 - Holešovice,13000,2+kk,25,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-holesovice-dukelskych-hrdinu/898777932,"https://d18-a.sdn.cz/d_18/c_img_qA_F/nCTUX1iX5Do9kXBIKpGfNfWS/e0ba.png?fl=res,400,300,3|shr,,20|jpg,90",50.1031726896,14.4312063104
8491,Praha 10 - Malešice,11000,1+kk,20,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-malesice-sazecska/1988272204,"https://d18-a.sdn.cz/d_18/c_img_qB_A/kcHp2YdDtEDuRmDElGfyQws/4c48.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0836186896,14.5173063104
8492,Praha 5 - Třebonice,10000,1+kk,19,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-trebonice-u-radosti/2678870860,"https://d18-a.sdn.cz/d_18/c_img_p9_B/kcHp2YdDtBwNESCmdGA3n4Y/e98b.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.059501689600005,14.2898593104
